C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/11/18,02:00:00,0000000315398340,,0000000315398339
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",1,6646
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",2,6487
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",3,6277
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",4,6117
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",5,5978
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",6,5917
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",7,5894
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",8,5912
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",9,5987
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",10,6008
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",11,6080
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",12,6119
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",13,6222
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",14,6406
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",15,6572
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",16,6696
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",17,6805
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",18,6737
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",19,6705
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",20,6581
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",21,6479
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",22,6436
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",23,6402
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",24,6389
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",25,6335
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",26,6370
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",27,6424
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",28,6518
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",29,6589
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",30,6724
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",31,6865
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",32,7002
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",33,7158
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",34,7343
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",35,7478
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",36,7551
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",37,7584
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",38,7631
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",39,7678
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",40,7591
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",41,7433
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",42,7315
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",43,7232
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",44,7171
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",45,7132
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",46,7006
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",47,6894
D,DEMAND,HISTORIC,1,NSW1,"2019/11/17 00:00:00",48,6776
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",1,5857
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",2,5700
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",3,5585
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",4,5532
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",5,5448
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",6,5404
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",7,5365
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",8,5353
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",9,5332
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",10,5302
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",11,5298
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",12,5230
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",13,5208
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",14,5193
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",15,5254
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",16,5269
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",17,5306
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",18,5343
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",19,5362
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",20,5397
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",21,5438
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",22,5543
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",23,5607
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",24,5755
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",25,6244
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",26,6377
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",27,6483
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",28,6309
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",29,6452
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",30,6532
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",31,6623
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",32,6796
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",33,7034
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",34,7265
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",35,7376
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",36,7449
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",37,7492
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",38,7652
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",39,7577
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",40,7427
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",41,7277
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",42,7040
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",43,6856
D,DEMAND,HISTORIC,1,QLD1,"2019/11/17 00:00:00",44,6617
