C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2018/12/09,02:00:00,0000000301967783,,0000000301967782
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",1,7225
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",2,7047
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",3,6751
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",4,6537
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",5,6411
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",6,6289
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",7,6254
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",8,6252
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",9,6318
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",10,6335
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",11,6514
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",12,6615
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",13,6803
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",14,6985
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",15,7213
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",16,7391
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",17,7485
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",18,7429
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",19,7435
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",20,7414
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",21,7459
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",22,7577
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",23,7639
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",24,7703
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",25,7836
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",26,7920
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",27,8051
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",28,8152
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",29,8314
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",30,8523
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",31,8708
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",32,8862
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",33,8911
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",34,8936
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",35,8879
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",36,8838
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",37,8760
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",38,8614
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",39,8553
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",40,8491
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",41,8337
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",42,8123
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",43,8015
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",44,7863
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",45,7737
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",46,7552
D,DEMAND,HISTORIC,1,NSW1,"2018/12/08 00:00:00",47,7362
