C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/08/11,02:00:01,0000000311409817,,0000000311409816
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",1,8638
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",2,8373
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",3,8128
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",4,7855
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",5,7560
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",6,7293
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",7,7082
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",8,6914
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",9,6839
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",10,6845
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",11,6983
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",12,7195
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",13,7623
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",14,7995
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",15,8430
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",16,8834
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",17,9058
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",18,9054
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",19,8957
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",20,8732
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",21,8536
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",22,8334
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",23,8176
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",24,8077
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",25,7995
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",26,7930
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",27,7864
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",28,7884
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",29,7906
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",30,7996
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",31,8208
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",32,8489
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",33,8860
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",34,9310
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",35,9838
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",36,10501
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",37,10742
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",38,10685
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",39,10490
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",40,10289
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",41,10130
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",42,9948
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",43,9744
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",44,9515
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",45,9301
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",46,9026
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",47,8822
D,DEMAND,HISTORIC,1,NSW1,"2019/08/10 00:00:00",48,8557
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",1,5502
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",2,5348
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",3,5194
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",4,5088
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",5,5018
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",6,4978
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",7,4969
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",8,4986
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",9,4997
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",10,5037
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",11,5124
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",12,5242
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",13,5435
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",14,5587
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",15,5758
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",16,5765
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",17,5678
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",18,5516
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",19,5321
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",20,5111
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",21,4909
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",22,4752
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",23,4607
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",24,4536
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",25,4489
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",26,4500
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",27,4560
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",28,4654
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",29,4803
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",30,4958
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",31,5142
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",32,5419
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",33,5744
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",34,6075
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",35,6303
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",36,6544
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",37,6713
D,DEMAND,HISTORIC,1,QLD1,"2019/08/10 00:00:00",38,6733
