C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/12/11,02:00:01,0000000316317031,,0000000316317030
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",1,7361
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",2,7116
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",3,6840
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",4,6623
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",5,6474
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",6,6434
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",7,6428
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",8,6494
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",9,6641
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",10,6841
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",11,7276
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",12,7658
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",13,7992
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",14,8170
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",15,8339
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",16,8380
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",17,8508
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",18,8629
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",19,8775
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",20,8946
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",21,9221
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",22,9502
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",23,9785
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",24,10060
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",25,10420
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",26,10595
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",27,10643
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",28,10369
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",29,10573
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",30,10746
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",31,10810
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",32,10775
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",33,10676
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",34,10531
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",35,10224
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",36,10000
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",37,9686
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",38,9451
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",39,9225
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",40,9015
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",41,8714
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",42,8396
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",43,8170
D,DEMAND,HISTORIC,1,NSW1,"2019/12/10 00:00:00",44,7941
