C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/08/06,02:00:01,0000000311207576,,0000000311207575
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",1,7810
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",2,7653
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",3,7475
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",4,7309
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",5,7077
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",6,6896
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",7,6795
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",8,6746
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",9,6816
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",10,6971
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",11,7333
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",12,7785
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",13,8569
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",14,9372
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",15,9875
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",16,10127
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",17,9972
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",18,9588
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",19,9313
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",20,8999
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",21,8708
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",22,8417
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",23,8221
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",24,7985
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",25,7857
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",26,7771
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",27,7695
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",28,7664
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",29,7674
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",30,7742
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",31,7897
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",32,8137
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",33,8433
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",34,8845
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",35,9444
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",36,10140
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",37,10481
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",38,10453
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",39,10303
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",40,10129
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",41,9982
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",42,9825
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",43,9560
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",44,9290
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",45,9157
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",46,8892
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",47,8709
D,DEMAND,HISTORIC,1,NSW1,"2019/08/05 00:00:00",48,8595
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",1,5287
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",2,5193
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",3,5127
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",4,5033
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",5,4971
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",6,4962
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",7,4940
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",8,4973
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",9,5067
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",10,5173
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",11,5409
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",12,5696
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",13,6171
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",14,6579
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",15,6823
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",16,6709
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",17,6476
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",18,6107
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",19,5789
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",20,5545
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",21,5452
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",22,5415
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",23,5331
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",24,5227
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",25,5212
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",26,5184
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",27,5249
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",28,5311
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",29,5397
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",30,5522
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",31,5696
D,DEMAND,HISTORIC,1,QLD1,"2019/08/05 00:00:00",32,5987
